id_ocorrencia_a;matricula;operador_categoria;tipo_veiculo;fabricante;modelo;motor_tipo;motor_quantidade;assentos;ano_fabricacao;pais_fabricante;registro_segmento;voo_origem;voo_destino;fase_operacao
43639;PRJFC;PARTICULAR;AVIAO;BEECH AIRCRAFT;B300;TURBOELICE;BIMOTOR;11;1900;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
43642;PPGNI;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;3;1993;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43643;PPKBS;INSTRUCAO;AVIAO;XAVANTE;A-122-B;PISTAO;MONOMOTOR;2;1978;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43648;PTRCB;TAXI AEREO;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;6;1981;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43649;PRMHZ;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;184;2008;BRASIL;REGULAR;PRESIDENTE JUSCELINO KUBITSCHEK;GUARARAPES - GILBERTO FREYRE;DESCIDA
43652;PTNXJ;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1980;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
43653;PPMAH;TAXI AEREO;HELICOPTERO;SIKORSKY AIRCRAFT;S-76A;TURBOEIXO;BIMOTOR;14;1980;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43655;PROMN;TAXI AEREO;HELICOPTERO;AGUSTA;AW139;TURBOEIXO;BIMOTOR;17;2009;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43656;PTHGP;***;HELICOPTERO;HUGHES HELICOPTER;269A-1;PISTAO;MONOMOTOR;2;1964;BRASIL;PARTICULAR;PRESIDENTE JUSCELINO KUBITSCHEK;SANTA GENOVEVA/GOIANIA;DECOLAGEM
43657;PTWCU;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1975;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43658;PTDJS;***;AVIAO;PIPER AIRCRAFT;PA-25-260;PISTAO;MONOMOTOR;1;1970;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
43667;PUHHC;EXPERIMENTAL;ULTRALEVE;HENRIQUE HAMILTON CERQUEIRA SANTOS;R-12;PISTAO;MONOMOTOR;2;2009;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
43668;PRFFG;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1979;BRASIL;ESPECIALIZADA;AEROCLUBE DE ELDORADO DO SUL;AEROCLUBE DE ELDORADO DO SUL;POUSO
43671;PRAZF;REGULAR;AVIAO;EMBRAER;ERJ 190-100 IGW;JATO;BIMOTOR;113;2009;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43678;PRLGN;REGULAR;AVIAO;BOEING COMPANY;757-236;JATO;BIMOTOR;6;1992;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43680;N305FE;***;AVIAO;MCDONNELL DOUGLAS;DC-10-30F;PISTAO;TRIMOTOR;0;1980;ESTADOS UNIDOS;***;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43684;PTAVC;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;150J;PISTAO;MONOMOTOR;2;1969;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43685;PRRSN;TAXI AEREO;AVIAO;HAWKER BEECHCRAFT;390;JATO;BIMOTOR;8;2008;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43692;PTWYT;TAXI AEREO;AVIAO;MITSUBISHI;MU-2B-36A;TURBOELICE;BIMOTOR;11;1978;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
43697;PPGDO;INSTRUCAO;AVIAO;CIA AERONAUTICA PAULISTA;CAP-4;PISTAO;MONOMOTOR;2;1948;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
43699;PTAFX;ESPECIALIZADA;AVIAO;CESSNA AIRCRAFT;170A;PISTAO;MONOMOTOR;1;1950;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43700;PPFLH;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;2;1990;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43702;PRRMI;***;AVIAO;CESSNA AIRCRAFT;208B;TURBOELICE;MONOMOTOR;11;2009;BRASIL;TAXI AEREO;PLACIDO DE CASTRO;TARAUACA;APROXIMACAO FINAL
43703;PTURK;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;2004;BRASIL;PARTICULAR;PARQUE ANA COSTA;FORA DE AERODROMO;POUSO
43704;PTGHP;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;PISTAO;MONOMOTOR;1;1975;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
43705;PRART;***;AVIAO;BEECH AIRCRAFT;200;TURBOELICE;BIMOTOR;12;1981;BRASIL;PARTICULAR;PRESIDENTE JUSCELINO KUBITSCHEK;SANTA GENOVEVA/GOIANIA;APROXIMACAO FINAL
43706;PTRHW;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721D;PISTAO;MONOMOTOR;7;1980;BRASIL;PARTICULAR;MANUEL URBANO;EIRUNEPE;CRUZEIRO
43707;PRAZR;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-202;TURBOELICE;BIMOTOR;71;1998;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43711;PRSAC;TAXI AEREO;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1992;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43715;PTIDB;ESPECIALIZADA;AVIAO;CESSNA AIRCRAFT;182P;PISTAO;MONOMOTOR;4;1972;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43719;PRHQB;***;HELICOPTERO;BELL HELICOPTER;206B;TURBOEIXO;MONOMOTOR;5;1969;BRASIL;PARTICULAR;AEROCLUBE DE ARACAJU;FORA DE AERODROMO;TAXI
43721;PTCMT;***;AVIAO;BEECH AIRCRAFT;95-B55;PISTAO;BIMOTOR;6;1966;BRASIL;TAXI AEREO;FORA DE AERODROMO;DOUTOR LUCIO LIMA;CORRIDA APOS POUSO
43722;PTUAS;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTAO;MONOMOTOR;1;1985;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43724;PTUHQ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;1993;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43725;PTPKD;***;PLANADOR;INDUSTRIA PARANAENSE DE ESTRUTURAS;KW1;SEM TRACAO;SEM TRACAO;1;1983;BRASIL;INSTRUCAO;FORMOSA;FORMOSA;CORRIDA APOS POUSO
43726;PTUHF;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;1992;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
43727;PTEBK;PARTICULAR;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;PISTAO;MONOMOTOR;7;1976;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43729;BRXXX1;***;AVIAO;CESSNA AIRCRAFT;R182;PISTAO;MONOMOTOR;4;1900;BRASIL;***;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA
43730;PPEMH;***;HELICOPTERO;EUROCOPTER FRANCE;AS 350 B2;TURBOEIXO;MONOMOTOR;6;1998;BRASIL;ADMINISTRACAO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43731;PTYDW;***;HELICOPTERO;ROBINSON HELICOPTER;R22 BETA;PISTAO;MONOMOTOR;2;1998;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43732;PTESV;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;6;1978;BRASIL;PARTICULAR;PLACIDO DE CASTRO;PAUINI;CORRIDA APOS POUSO
43733;PTMFV;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-42-300;TURBOELICE;BIMOTOR;49;1987;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
43735;PRHOM;PARTICULAR;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1992;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43738;PRVMD;TAXI AEREO;AVIAO;RAYTHEON AIRCRAFT;390;JATO;BIMOTOR;8;2008;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43742;PRIDR;ADMINISTRACAO DIRETA;HELICOPTERO;HELIBRAS;AS 350 B3;TURBOEIXO;MONOMOTOR;6;2009;BRASIL;ADMINISTRACAO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
43752;PPBIL;***;AVIAO;BEECH AIRCRAFT;A36;PISTAO;MONOMOTOR;1;1900;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43754;PTMZH;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;184;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43764;PPGMA;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;2;1992;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43767;PPPTW;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-42-500;TURBOELICE;BIMOTOR;52;1996;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
43774;PTBII;***;AVIAO;PIPER AIRCRAFT;PA-25-235;PISTAO;MONOMOTOR;1;1968;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
43775;PRBOR;***;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1981;BRASIL;PARTICULAR;GOVERNADOR JOSE RICHA;GOVERNADOR JOSE RICHA;OUTRA FASE
43776;PTNUT;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1979;BRASIL;PARTICULAR;RONDONOPOLIS;FAZENDA ARCO-IRIS;CORRIDA APOS POUSO
43778;PPFOX;***;AVIAO;CESSNA AIRCRAFT;150M;PISTAO;MONOMOTOR;2;1977;BRASIL;INSTRUCAO;SITIO POUSO DO AVIADOR;SITIO POUSO DO AVIADOR;ARREMETIDA NO AR
43779;PRWTA;REGULAR;AVIAO;AIRBUS INDUSTRIE;A310-304;JATO;BIMOTOR;249;1989;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43790;N300R;***;AVIAO;EMBRAER;E55P;***;SEM TRACAO;1;1900;ESTADOS UNIDOS;***;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43793;N355AA;***;AVIAO;BOEING COMPANY;767-323;JATO;BIMOTOR;0;1988;ESTADOS UNIDOS;***;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43794;PUGIL;EXPERIMENTAL;ULTRALEVE;***;COYOTE II;PISTAO;MONOMOTOR;2;1998;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43802;PTCTB;PARTICULAR;AVIAO;CESSNA AIRCRAFT;172G;PISTAO;MONOMOTOR;4;1966;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43806;PPXEX;***;AVIAO;***;LANCAIR 320 FB;PISTAO;MONOMOTOR;2;2002;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43808;PTKAS;***;AVIAO;CESSNA AIRCRAFT;182P;PISTAO;MONOMOTOR;4;1974;BRASIL;PARTICULAR;ARAGUAINA;FORA DE AERODROMO;ARREMETIDA NO SOLO
43809;PTFFG;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1983;BRASIL;AGRICOLA;FAZENDA BOLA SETE;FORA DE AERODROMO;ESPECIALIZADA
43811;PTDTM;PARTICULAR;AVIAO;PIPER AIRCRAFT;PA-28R-200;PISTAO;MONOMOTOR;4;1971;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
43812;PTEIW;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;7;1977;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43814;PRRPE;***;AVIAO;CIRRUS DESIGN;SR22;PISTAO;MONOMOTOR;4;2007;BRASIL;PARTICULAR;AEROPORTO ESTADUAL DE JUNDIAI;SOROCABA;DECOLAGEM
43817;PRIOC;REGULAR;AVIAO;BOEING COMPANY;727-264;JATO;TRIMOTOR;5;1983;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43818;PRMHB;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;184;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43819;PTCOF;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;P206A;PISTAO;MONOMOTOR;6;1966;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA
43820;PTANF;ESPECIALIZADA;AVIAO;CESSNA AIRCRAFT;170A;PISTAO;MONOMOTOR;1;1951;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
43828;PRAYF;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;JATO;BIMOTOR;125;2010;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43829;PRAZC;REGULAR;AVIAO;EMBRAER;ERJ 190-100 IGW;JATO;BIMOTOR;112;2008;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
43831;PRMBB;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;166;2006;BRASIL;REGULAR;JORGE NEWBERY AIRFIELD;ANTONIO CARLOS JOBIM / GALEAO;INDETERMINADA
43832;PTOPR;***;AVIAO;BEECH AIRCRAFT;C90;TURBOELICE;BIMOTOR;7;1979;BRASIL;TAXI AEREO;CAMPO DE MARTE;PARATI;POUSO
43836;PTBBB;TAXI AEREO;AVIAO;LEARJET;31A;JATO;BIMOTOR;10;1995;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43837;PRAIB;NAO REGULAR;AVIAO;BOEING COMPANY;727-227;JATO;TRIMOTOR;5;1977;BRASIL;NAO REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;OPERACAO DE SOLO
43838;PTMZX;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;184;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA
43842;PUXOA;EXPERIMENTAL;ULTRALEVE;***;IBIS GS 700;PISTAO;MONOMOTOR;2;2008;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43869;PUFAT;EXPERIMENTAL;ULTRALEVE;FABRICACAO PROPRIA;FOX V5 SUPER;PISTAO;MONOMOTOR;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA
43869;PURHM;EXPERIMENTAL;ULTRALEVE;***;FOX II;PISTAO;MONOMOTOR;2;1990;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA
43870;PRJHM;***;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1973;BRASIL;TAXI AEREO;GOVERNADOR ANDRE FRANCO MONTORO;PRESIDENTE JUSCELINO KUBITSCHEK;CORRIDA APOS POUSO
43871;PTNYJ;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1980;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
43872;PTEUT;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;6;1979;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
43873;PTIHI;INSTRUCAO;AVIAO;PIPER AIRCRAFT;PA-34-200;PISTAO;BIMOTOR;6;1972;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43874;PPGMM;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;3;1992;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
43875;PPHCP;INSTRUCAO;AVIAO;CIA AERONAUTICA PAULISTA;CAP-4;PISTAO;MONOMOTOR;2;1947;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
43876;PROAM;REGULAR;AVIAO;FOKKER;F28MK0100;JATO;BIMOTOR;107;1993;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
43885;PTMXD;REGULAR;AVIAO;AIRBUS INDUSTRIE;A321-231;JATO;BIMOTOR;232;2009;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43894;PRCFR;PARTICULAR;AVIAO;PIPER AIRCRAFT;PA-31T1;TURBOELICE;BIMOTOR;7;1981;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43895;PTMEI;REGULAR;AVIAO;CESSNA AIRCRAFT;208B;TURBOELICE;MONOMOTOR;11;1993;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43899;PRTTI;***;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212;TURBOELICE;BIMOTOR;71;1995;BRASIL;REGULAR;VAL DE CANS / JULIO CEZAR RIBEIRO;ALTAMIRA;CORRIDA APOS POUSO
43900;PTPSC;***;AVIAO;PIPER AIRCRAFT;PA-32R-301T;PISTAO;MONOMOTOR;7;1999;BRASIL;PARTICULAR;ESTANCIA SANTA RITA;FAZENDA PONTAL;POUSO
43901;PPGSY;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-C;PISTAO;MONOMOTOR;2;1960;BRASIL;INSTRUCAO;ARARAS;ARARAS;POUSO
43903;PPGSZ;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-C;PISTAO;MONOMOTOR;2;1960;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43904;PRDDM;PARTICULAR;HELICOPTERO;ROBINSON HELICOPTER;R44 II;PISTAO;MONOMOTOR;4;2009;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43906;PPABX;***;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1978;BRASIL;PARTICULAR;ESTANCIA SANTA RITA;SANTO ANTONIO DE LEVERGER;DECOLAGEM
43908;PRAAK;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1977;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
43909;PPHPL;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-C-1;PISTAO;MONOMOTOR;2;1963;BRASIL;INSTRUCAO;RIO CLARO;DR. JOSE DE ARRUDA BOTELHO;ARREMETIDA NO SOLO
43910;PPHBK;***;AVIAO;CIA AERONAUTICA PAULISTA;CAP-4;PISTAO;MONOMOTOR;2;1946;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
43911;PUHHC;EXPERIMENTAL;ULTRALEVE;HENRIQUE HAMILTON CERQUEIRA SANTOS;R-12;PISTAO;MONOMOTOR;2;2009;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
43912;PRSED;TAXI AEREO;HELICOPTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;BIMOTOR;14;2003;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;OPERACAO DE SOLO
43913;PROAT;REGULAR;AVIAO;FOKKER;F28MK0100;JATO;BIMOTOR;107;1992;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
43914;PRWJL;REGULAR;AVIAO;BOEING COMPANY;737-36N;JATO;BIMOTOR;156;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
43915;PTRGY;***;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;6;1982;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43921;PURCJ;EXPERIMENTAL;ULTRALEVE;***;TRIKE CX;PISTAO;MONOMOTOR;2;2002;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
43945;PRMHY;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;184;2008;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
43946;PTMZZ;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;184;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43973;PPGMG;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;2;1992;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43975;PRCHI;***;HELICOPTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;BIMOTOR;14;2007;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
43977;PTUXS;***;AVIAO;EMBRAER;EMB-202A;PISTAO;MONOMOTOR;1;2009;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43978;PTOIS;***;AVIAO;BEECH AIRCRAFT;A36;PISTAO;MONOMOTOR;6;1980;BRASIL;PARTICULAR;BACACHERI;PARA DE MINAS;DECOLAGEM
43979;PRWJJ;REGULAR;AVIAO;BOEING COMPANY;737-341;JATO;BIMOTOR;156;1990;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43980;PTLQX;PARTICULAR;AVIAO;BEECH AIRCRAFT;95-B55;PISTAO;BIMOTOR;6;1980;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
43981;PRGTU;REGULAR;AVIAO;BOEING COMPANY;737-8EH;JATO;BIMOTOR;197;2007;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;OPERACAO DE SOLO
43983;PRVBX;REGULAR;AVIAO;BOEING COMPANY;737-7BX;JATO;BIMOTOR;154;2000;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
43984;PPMBL;***;HELICOPTERO;SIKORSKY AIRCRAFT;S-76A;TURBOEIXO;BIMOTOR;14;1981;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
43986;PRSSK;***;HELICOPTERO;AGUSTA;A109E;TURBOEIXO;BIMOTOR;8;2006;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;PAIRADO
43988;PTITI;***;AVIAO;PIPER AIRCRAFT;PA-28R-200;PISTAO;MONOMOTOR;4;1973;BRASIL;PARTICULAR;NANUQUE;MAJOR BRIGADEIRO TROMPOWSKY;CRUZEIRO
43989;PTELY;***;AVIAO;EMBRAER;EMB-820C NAVAJO;PISTAO;BIMOTOR;10;1976;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43992;PTUXX;***;AVIAO;EMBRAER;EMB-202A;PISTAO;MONOMOTOR;1;2009;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
43994;PRABM;***;AVIAO;CESSNA AIRCRAFT;210L;PISTAO;MONOMOTOR;1;1900;BRASIL;PARTICULAR;AERODROMO NACIONAL DE AVIACAO;GENERAL LEITE DE CASTRO;DECOLAGEM
43998;PRLCJ;***;HELICOPTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;BIMOTOR;14;2004;BRASIL;TAXI AEREO;EURICO DE AGUIAR SALLES;ACERGY CONDOR;SUBIDA
44001;PTVAE;***;AVIAO;EMBRAER;EMB-810D;PISTAO;BIMOTOR;6;1985;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
44003;PRELO;***;HELICOPTERO;EUROCOPTER FRANCE;AS 350 B2;TURBOEIXO;MONOMOTOR;6;2009;BRASIL;PARTICULAR;CATALAO;FAZENDA SANTA MONICA;APROXIMACAO FINAL
44004;PRPRC;TAXI AEREO;AVIAO;HAWKER BEECHCRAFT;390;JATO;BIMOTOR;8;2008;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
44005;PTAFX;ESPECIALIZADA;AVIAO;CESSNA AIRCRAFT;170A;PISTAO;MONOMOTOR;1;1950;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
44007;PRKNA;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1979;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
44008;PTOMU;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;650;JATO;BIMOTOR;11;1991;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
44009;PPCTA;TAXI AEREO;AVIAO;LEARJET;31A;JATO;BIMOTOR;10;1999;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
